category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
move_object,159482,extracted_videos/20bn-something-something-v2/159482.webm,processed_data_256/frames/move_object/159482_input.npy,processed_data_256/frames/move_object/159482_target.npy,Pushing [something] so that it slightly moves,pushing glass so that it slightly moves,['glass'],256x256
move_object,147917,extracted_videos/20bn-something-something-v2/147917.webm,processed_data_256/frames/move_object/147917_input.npy,processed_data_256/frames/move_object/147917_target.npy,Moving [something] down,moving brush blush down,['brush blush'],256x256
move_object,186626,extracted_videos/20bn-something-something-v2/186626.webm,processed_data_256/frames/move_object/186626_input.npy,processed_data_256/frames/move_object/186626_target.npy,Moving [something] and [something] away from each other,moving a knife and a spoon away from each other,"['a knife', 'a spoon']",256x256
move_object,137953,extracted_videos/20bn-something-something-v2/137953.webm,processed_data_256/frames/move_object/137953_input.npy,processed_data_256/frames/move_object/137953_target.npy,Moving [something] up,moving spoon up,['spoon'],256x256
move_object,136200,extracted_videos/20bn-something-something-v2/136200.webm,processed_data_256/frames/move_object/136200_input.npy,processed_data_256/frames/move_object/136200_target.npy,Pushing [something] from right to left,pushing exo dishwash liquid from right to left,['exo dishwash liquid'],256x256
move_object,75926,extracted_videos/20bn-something-something-v2/75926.webm,processed_data_256/frames/move_object/75926_input.npy,processed_data_256/frames/move_object/75926_target.npy,Pushing [something] so that it falls off the table,pushing plastic cap so that it falls off the table,['plastic cap'],256x256
move_object,190909,extracted_videos/20bn-something-something-v2/190909.webm,processed_data_256/frames/move_object/190909_input.npy,processed_data_256/frames/move_object/190909_target.npy,Pulling [something] from right to left,pulling wafer from right to left,['wafer'],256x256
move_object,22801,extracted_videos/20bn-something-something-v2/22801.webm,processed_data_256/frames/move_object/22801_input.npy,processed_data_256/frames/move_object/22801_target.npy,Moving away from [something] with your camera,moving away from microwave oven with your camera,['microwave oven'],256x256
move_object,66370,extracted_videos/20bn-something-something-v2/66370.webm,processed_data_256/frames/move_object/66370_input.npy,processed_data_256/frames/move_object/66370_target.npy,Moving [something] and [something] closer to each other,moving scale and compass closer to each other,"['scale', 'compass']",256x256
move_object,9481,extracted_videos/20bn-something-something-v2/9481.webm,processed_data_256/frames/move_object/9481_input.npy,processed_data_256/frames/move_object/9481_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing tape roll so that it almost falls off but doesn't,['tape roll'],256x256
move_object,52668,extracted_videos/20bn-something-something-v2/52668.webm,processed_data_256/frames/move_object/52668_input.npy,processed_data_256/frames/move_object/52668_target.npy,Pushing [something] so that it falls off the table,pushing a spectacle box so that it falls off the table,['a spectacle box'],256x256
move_object,166522,extracted_videos/20bn-something-something-v2/166522.webm,processed_data_256/frames/move_object/166522_input.npy,processed_data_256/frames/move_object/166522_target.npy,Pushing [something] from left to right,pushing bottle cap from left to right,['bottle cap'],256x256
move_object,107483,extracted_videos/20bn-something-something-v2/107483.webm,processed_data_256/frames/move_object/107483_input.npy,processed_data_256/frames/move_object/107483_target.npy,Pulling [something] from right to left,pulling a phone case from right to left,['a phone case'],256x256
move_object,140972,extracted_videos/20bn-something-something-v2/140972.webm,processed_data_256/frames/move_object/140972_input.npy,processed_data_256/frames/move_object/140972_target.npy,Pushing [something] from left to right,pushing a gas lighter from left to right,['a gas lighter'],256x256
move_object,168337,extracted_videos/20bn-something-something-v2/168337.webm,processed_data_256/frames/move_object/168337_input.npy,processed_data_256/frames/move_object/168337_target.npy,Moving [something] away from [something],moving bracelet away from bracelet,"['bracelet', 'bracelet']",256x256
move_object,13152,extracted_videos/20bn-something-something-v2/13152.webm,processed_data_256/frames/move_object/13152_input.npy,processed_data_256/frames/move_object/13152_target.npy,Moving [something] away from [something],moving a box of snack away from another box of snack,"['a box of snack', 'another box of snack']",256x256
move_object,84299,extracted_videos/20bn-something-something-v2/84299.webm,processed_data_256/frames/move_object/84299_input.npy,processed_data_256/frames/move_object/84299_target.npy,Moving [something] up,moving a rose up,['a rose'],256x256
move_object,62950,extracted_videos/20bn-something-something-v2/62950.webm,processed_data_256/frames/move_object/62950_input.npy,processed_data_256/frames/move_object/62950_target.npy,Pushing [something] from right to left,pushing a baby oil bottle from right to left,['a baby oil bottle'],256x256
move_object,19574,extracted_videos/20bn-something-something-v2/19574.webm,processed_data_256/frames/move_object/19574_input.npy,processed_data_256/frames/move_object/19574_target.npy,Pushing [something] so that it falls off the table,pushing something so that it falls off the table,['something'],256x256
move_object,177669,extracted_videos/20bn-something-something-v2/177669.webm,processed_data_256/frames/move_object/177669_input.npy,processed_data_256/frames/move_object/177669_target.npy,Pushing [something] from left to right,pushing soap dab from left to right,['soap dab'],256x256
move_object,135305,extracted_videos/20bn-something-something-v2/135305.webm,processed_data_256/frames/move_object/135305_input.npy,processed_data_256/frames/move_object/135305_target.npy,Moving away from [something] with your camera,moving away from mouse with your camera,['mouse'],256x256
move_object,12913,extracted_videos/20bn-something-something-v2/12913.webm,processed_data_256/frames/move_object/12913_input.npy,processed_data_256/frames/move_object/12913_target.npy,Moving [something] down,moving product catalog book down,['product catalog book'],256x256
move_object,34391,extracted_videos/20bn-something-something-v2/34391.webm,processed_data_256/frames/move_object/34391_input.npy,processed_data_256/frames/move_object/34391_target.npy,Moving [something] up,moving comb up,['comb'],256x256
move_object,172701,extracted_videos/20bn-something-something-v2/172701.webm,processed_data_256/frames/move_object/172701_input.npy,processed_data_256/frames/move_object/172701_target.npy,Moving [something] and [something] closer to each other,moving a pencil and the sharpener closer to each other,"['a pencil', 'the sharpener']",256x256
move_object,88822,extracted_videos/20bn-something-something-v2/88822.webm,processed_data_256/frames/move_object/88822_input.npy,processed_data_256/frames/move_object/88822_target.npy,Pushing [something] so that it falls off the table,pushing small steel rod so that it falls off the table,['small steel rod'],256x256
move_object,197295,extracted_videos/20bn-something-something-v2/197295.webm,processed_data_256/frames/move_object/197295_input.npy,processed_data_256/frames/move_object/197295_target.npy,Pushing [something] so that it slightly moves,pushing marking pen so that it slightly moves,['marking pen'],256x256
move_object,190224,extracted_videos/20bn-something-something-v2/190224.webm,processed_data_256/frames/move_object/190224_input.npy,processed_data_256/frames/move_object/190224_target.npy,Moving [something] down,moving pendrive down,['pendrive'],256x256
move_object,39413,extracted_videos/20bn-something-something-v2/39413.webm,processed_data_256/frames/move_object/39413_input.npy,processed_data_256/frames/move_object/39413_target.npy,Moving away from [something] with your camera,moving away from flower pot with your camera,['flower pot'],256x256
move_object,172385,extracted_videos/20bn-something-something-v2/172385.webm,processed_data_256/frames/move_object/172385_input.npy,processed_data_256/frames/move_object/172385_target.npy,Moving [something] up,moving blush up,['blush'],256x256
move_object,124223,extracted_videos/20bn-something-something-v2/124223.webm,processed_data_256/frames/move_object/124223_input.npy,processed_data_256/frames/move_object/124223_target.npy,Moving [something] up,moving money up,['money'],256x256
move_object,62156,extracted_videos/20bn-something-something-v2/62156.webm,processed_data_256/frames/move_object/62156_input.npy,processed_data_256/frames/move_object/62156_target.npy,Moving [something] towards the camera,moving pen box towards the camera,['pen box'],256x256
move_object,27005,extracted_videos/20bn-something-something-v2/27005.webm,processed_data_256/frames/move_object/27005_input.npy,processed_data_256/frames/move_object/27005_target.npy,Pushing [something] off of [something],pushing a power cord off of the table,"['a power cord', 'the table']",256x256
move_object,145457,extracted_videos/20bn-something-something-v2/145457.webm,processed_data_256/frames/move_object/145457_input.npy,processed_data_256/frames/move_object/145457_target.npy,Moving [something] and [something] closer to each other,moving apple and bottle closer to each other,"['apple', 'bottle']",256x256
move_object,114666,extracted_videos/20bn-something-something-v2/114666.webm,processed_data_256/frames/move_object/114666_input.npy,processed_data_256/frames/move_object/114666_target.npy,Pulling [something] from right to left,pulling a curtain from right to left,['a curtain'],256x256
move_object,217849,extracted_videos/20bn-something-something-v2/217849.webm,processed_data_256/frames/move_object/217849_input.npy,processed_data_256/frames/move_object/217849_target.npy,Pulling [something] from left to right,pulling lotion tube from left to right,['lotion tube'],256x256
move_object,163412,extracted_videos/20bn-something-something-v2/163412.webm,processed_data_256/frames/move_object/163412_input.npy,processed_data_256/frames/move_object/163412_target.npy,Pulling [something] from behind of [something],pulling cup from behind of aerosal can,"['cup', 'aerosal can']",256x256
move_object,163815,extracted_videos/20bn-something-something-v2/163815.webm,processed_data_256/frames/move_object/163815_input.npy,processed_data_256/frames/move_object/163815_target.npy,Moving [something] down,moving feeding bottle down,['feeding bottle'],256x256
move_object,22319,extracted_videos/20bn-something-something-v2/22319.webm,processed_data_256/frames/move_object/22319_input.npy,processed_data_256/frames/move_object/22319_target.npy,Pulling [something] out of [something],pulling book out of book,"['book', 'book']",256x256
move_object,17228,extracted_videos/20bn-something-something-v2/17228.webm,processed_data_256/frames/move_object/17228_input.npy,processed_data_256/frames/move_object/17228_target.npy,Moving [something] and [something] closer to each other,moving razor and spoon closer to each other,"['razor', 'spoon']",256x256
move_object,66385,extracted_videos/20bn-something-something-v2/66385.webm,processed_data_256/frames/move_object/66385_input.npy,processed_data_256/frames/move_object/66385_target.npy,Moving [something] up,moving scissor up,['scissor'],256x256
move_object,937,extracted_videos/20bn-something-something-v2/937.webm,processed_data_256/frames/move_object/937_input.npy,processed_data_256/frames/move_object/937_target.npy,Pulling [something] onto [something],pulling key onto basket,"['key', 'basket']",256x256
move_object,40620,extracted_videos/20bn-something-something-v2/40620.webm,processed_data_256/frames/move_object/40620_input.npy,processed_data_256/frames/move_object/40620_target.npy,Pushing [something] so that it slightly moves,pushing charger so that it slightly moves,['charger'],256x256
move_object,96106,extracted_videos/20bn-something-something-v2/96106.webm,processed_data_256/frames/move_object/96106_input.npy,processed_data_256/frames/move_object/96106_target.npy,Touching (without moving) [part] of [something],touching (without moving) screw of sheet,"['screw', 'sheet']",256x256
move_object,27807,extracted_videos/20bn-something-something-v2/27807.webm,processed_data_256/frames/move_object/27807_input.npy,processed_data_256/frames/move_object/27807_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing watches so that it almost falls off but doesn't,['watches'],256x256
move_object,149689,extracted_videos/20bn-something-something-v2/149689.webm,processed_data_256/frames/move_object/149689_input.npy,processed_data_256/frames/move_object/149689_target.npy,Moving [something] and [something] closer to each other,moving cable and mouse closer to each other,"['cable', 'mouse']",256x256
move_object,27726,extracted_videos/20bn-something-something-v2/27726.webm,processed_data_256/frames/move_object/27726_input.npy,processed_data_256/frames/move_object/27726_target.npy,Pushing [something] so it spins,pushing a pen so it spins,['a pen'],256x256
move_object,134406,extracted_videos/20bn-something-something-v2/134406.webm,processed_data_256/frames/move_object/134406_input.npy,processed_data_256/frames/move_object/134406_target.npy,Moving [something] down,moving iron box down,['iron box'],256x256
move_object,49563,extracted_videos/20bn-something-something-v2/49563.webm,processed_data_256/frames/move_object/49563_input.npy,processed_data_256/frames/move_object/49563_target.npy,Moving [something] down,moving green mechanical pencil down,['green mechanical pencil'],256x256
move_object,189800,extracted_videos/20bn-something-something-v2/189800.webm,processed_data_256/frames/move_object/189800_input.npy,processed_data_256/frames/move_object/189800_target.npy,Moving [something] up,moving garlic up,['garlic'],256x256
move_object,140359,extracted_videos/20bn-something-something-v2/140359.webm,processed_data_256/frames/move_object/140359_input.npy,processed_data_256/frames/move_object/140359_target.npy,Moving [something] away from [something],moving coin away from mouse,"['coin', 'mouse']",256x256
move_object,7439,extracted_videos/20bn-something-something-v2/7439.webm,processed_data_256/frames/move_object/7439_input.npy,processed_data_256/frames/move_object/7439_target.npy,Pushing [something] from left to right,pushing torch light from left to right,['torch light'],256x256
move_object,120220,extracted_videos/20bn-something-something-v2/120220.webm,processed_data_256/frames/move_object/120220_input.npy,processed_data_256/frames/move_object/120220_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging a charger into a tablet but pulling it right out as you remove your hand,"['a charger', 'a tablet']",256x256
move_object,8273,extracted_videos/20bn-something-something-v2/8273.webm,processed_data_256/frames/move_object/8273_input.npy,processed_data_256/frames/move_object/8273_target.npy,"Removing [something], revealing [something] behind","removing a luggage, revealing a medical boot behind","['a luggage', 'a medical boot']",256x256
move_object,172889,extracted_videos/20bn-something-something-v2/172889.webm,processed_data_256/frames/move_object/172889_input.npy,processed_data_256/frames/move_object/172889_target.npy,Touching (without moving) [part] of [something],touching (without moving) the handle of a faucet,"['the handle', 'a faucet']",256x256
move_object,157859,extracted_videos/20bn-something-something-v2/157859.webm,processed_data_256/frames/move_object/157859_input.npy,processed_data_256/frames/move_object/157859_target.npy,Pushing [something] so that it slightly moves,pushing the shampoo bottle so that it slightly moves,['the shampoo bottle'],256x256
move_object,13660,extracted_videos/20bn-something-something-v2/13660.webm,processed_data_256/frames/move_object/13660_input.npy,processed_data_256/frames/move_object/13660_target.npy,Pushing [something] from right to left,pushing plastic holder from right to left,['plastic holder'],256x256
move_object,182889,extracted_videos/20bn-something-something-v2/182889.webm,processed_data_256/frames/move_object/182889_input.npy,processed_data_256/frames/move_object/182889_target.npy,Moving [something] away from [something],moving wood box away from powder box,"['wood box', 'powder box']",256x256
move_object,220175,extracted_videos/20bn-something-something-v2/220175.webm,processed_data_256/frames/move_object/220175_input.npy,processed_data_256/frames/move_object/220175_target.npy,Pushing [something] so that it slightly moves,pushing bottle so that it slightly moves,['bottle'],256x256
move_object,190437,extracted_videos/20bn-something-something-v2/190437.webm,processed_data_256/frames/move_object/190437_input.npy,processed_data_256/frames/move_object/190437_target.npy,Moving [something] down,moving stabilo down,['stabilo'],256x256
move_object,44860,extracted_videos/20bn-something-something-v2/44860.webm,processed_data_256/frames/move_object/44860_input.npy,processed_data_256/frames/move_object/44860_target.npy,Pushing [something] from left to right,pushing a cotton pud from left to right,['a cotton pud'],256x256
move_object,70018,extracted_videos/20bn-something-something-v2/70018.webm,processed_data_256/frames/move_object/70018_input.npy,processed_data_256/frames/move_object/70018_target.npy,Moving [something] up,moving telephone up,['telephone'],256x256
move_object,100732,extracted_videos/20bn-something-something-v2/100732.webm,processed_data_256/frames/move_object/100732_input.npy,processed_data_256/frames/move_object/100732_target.npy,Pushing [something] so that it falls off the table,pushing fitting so that it falls off the table,['fitting'],256x256
move_object,49746,extracted_videos/20bn-something-something-v2/49746.webm,processed_data_256/frames/move_object/49746_input.npy,processed_data_256/frames/move_object/49746_target.npy,Pushing [something] from right to left,pushing color pencils from right to left,['color pencils'],256x256
move_object,110764,extracted_videos/20bn-something-something-v2/110764.webm,processed_data_256/frames/move_object/110764_input.npy,processed_data_256/frames/move_object/110764_target.npy,Pushing [something] from left to right,pushing starter card telkomsel from left to right,['starter card telkomsel'],256x256
move_object,161437,extracted_videos/20bn-something-something-v2/161437.webm,processed_data_256/frames/move_object/161437_input.npy,processed_data_256/frames/move_object/161437_target.npy,Pushing [something] so that it slightly moves,pushing a watch so that it slightly moves,['a watch'],256x256
move_object,174999,extracted_videos/20bn-something-something-v2/174999.webm,processed_data_256/frames/move_object/174999_input.npy,processed_data_256/frames/move_object/174999_target.npy,Moving [something] down,moving a scissor down,['a scissor'],256x256
move_object,76030,extracted_videos/20bn-something-something-v2/76030.webm,processed_data_256/frames/move_object/76030_input.npy,processed_data_256/frames/move_object/76030_target.npy,Moving away from [something] with your camera,moving away from spoon with your camera,['spoon'],256x256
move_object,25241,extracted_videos/20bn-something-something-v2/25241.webm,processed_data_256/frames/move_object/25241_input.npy,processed_data_256/frames/move_object/25241_target.npy,Pulling [something] from right to left,pulling a toy from right to left,['a toy'],256x256
move_object,186431,extracted_videos/20bn-something-something-v2/186431.webm,processed_data_256/frames/move_object/186431_input.npy,processed_data_256/frames/move_object/186431_target.npy,Pushing [something] from left to right,pushing samsung phone from left to right,['samsung phone'],256x256
move_object,155121,extracted_videos/20bn-something-something-v2/155121.webm,processed_data_256/frames/move_object/155121_input.npy,processed_data_256/frames/move_object/155121_target.npy,Pulling [something] from left to right,pulling headphone plug from left to right,['headphone plug'],256x256
move_object,205816,extracted_videos/20bn-something-something-v2/205816.webm,processed_data_256/frames/move_object/205816_input.npy,processed_data_256/frames/move_object/205816_target.npy,Moving [something] up,moving a tin up,['a tin'],256x256
move_object,183845,extracted_videos/20bn-something-something-v2/183845.webm,processed_data_256/frames/move_object/183845_input.npy,processed_data_256/frames/move_object/183845_target.npy,Pushing [something] so that it slightly moves,pushing masking tape so that it slightly moves,['masking tape'],256x256
move_object,17000,extracted_videos/20bn-something-something-v2/17000.webm,processed_data_256/frames/move_object/17000_input.npy,processed_data_256/frames/move_object/17000_target.npy,Touching (without moving) [part] of [something],touching (without moving) barner of gas stove,"['barner', 'gas stove']",256x256
move_object,144946,extracted_videos/20bn-something-something-v2/144946.webm,processed_data_256/frames/move_object/144946_input.npy,processed_data_256/frames/move_object/144946_target.npy,Moving [something] towards the camera,moving a gold brooch towards the camera,['a gold brooch'],256x256
move_object,139186,extracted_videos/20bn-something-something-v2/139186.webm,processed_data_256/frames/move_object/139186_input.npy,processed_data_256/frames/move_object/139186_target.npy,Moving [something] closer to [something],moving can closer to phone,"['can', 'phone']",256x256
move_object,143274,extracted_videos/20bn-something-something-v2/143274.webm,processed_data_256/frames/move_object/143274_input.npy,processed_data_256/frames/move_object/143274_target.npy,Moving [something] down,moving pencil down,['pencil'],256x256
move_object,203540,extracted_videos/20bn-something-something-v2/203540.webm,processed_data_256/frames/move_object/203540_input.npy,processed_data_256/frames/move_object/203540_target.npy,Moving [something] up,moving flasdisk up,['flasdisk'],256x256
move_object,85739,extracted_videos/20bn-something-something-v2/85739.webm,processed_data_256/frames/move_object/85739_input.npy,processed_data_256/frames/move_object/85739_target.npy,Pulling [something] from right to left,pulling phone from right to left,['phone'],256x256
move_object,173698,extracted_videos/20bn-something-something-v2/173698.webm,processed_data_256/frames/move_object/173698_input.npy,processed_data_256/frames/move_object/173698_target.npy,Touching (without moving) [part] of [something],touching (without moving) brush of table,"['brush', 'table']",256x256
move_object,23860,extracted_videos/20bn-something-something-v2/23860.webm,processed_data_256/frames/move_object/23860_input.npy,processed_data_256/frames/move_object/23860_target.npy,Moving [something] down,moving red plastic toy monster down,['red plastic toy monster'],256x256
move_object,203403,extracted_videos/20bn-something-something-v2/203403.webm,processed_data_256/frames/move_object/203403_input.npy,processed_data_256/frames/move_object/203403_target.npy,Moving [something] and [something] closer to each other,moving polish and a box closer to each other,"['polish', 'a box']",256x256
move_object,65415,extracted_videos/20bn-something-something-v2/65415.webm,processed_data_256/frames/move_object/65415_input.npy,processed_data_256/frames/move_object/65415_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of cable but nothing happens,['cable'],256x256
move_object,181722,extracted_videos/20bn-something-something-v2/181722.webm,processed_data_256/frames/move_object/181722_input.npy,processed_data_256/frames/move_object/181722_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing bag so that it almost falls off but doesn't,['bag'],256x256
move_object,21315,extracted_videos/20bn-something-something-v2/21315.webm,processed_data_256/frames/move_object/21315_input.npy,processed_data_256/frames/move_object/21315_target.npy,Moving [something] away from the camera,moving cup away from the camera,['cup'],256x256
move_object,162905,extracted_videos/20bn-something-something-v2/162905.webm,processed_data_256/frames/move_object/162905_input.npy,processed_data_256/frames/move_object/162905_target.npy,Moving [something] up,moving keys up,['keys'],256x256
move_object,194509,extracted_videos/20bn-something-something-v2/194509.webm,processed_data_256/frames/move_object/194509_input.npy,processed_data_256/frames/move_object/194509_target.npy,Moving [something] down,moving continer down,['continer'],256x256
move_object,49151,extracted_videos/20bn-something-something-v2/49151.webm,processed_data_256/frames/move_object/49151_input.npy,processed_data_256/frames/move_object/49151_target.npy,Pushing [something] with [something],pushing cd box with powder box,"['cd box', 'powder box']",256x256
move_object,66180,extracted_videos/20bn-something-something-v2/66180.webm,processed_data_256/frames/move_object/66180_input.npy,processed_data_256/frames/move_object/66180_target.npy,Moving [something] closer to [something],moving lens box closer to ear ring,"['lens box', 'ear ring']",256x256
move_object,187073,extracted_videos/20bn-something-something-v2/187073.webm,processed_data_256/frames/move_object/187073_input.npy,processed_data_256/frames/move_object/187073_target.npy,Pushing [something] from right to left,pushing brush from right to left,['brush'],256x256
move_object,203132,extracted_videos/20bn-something-something-v2/203132.webm,processed_data_256/frames/move_object/203132_input.npy,processed_data_256/frames/move_object/203132_target.npy,Moving [something] up,moving newspaper up,['newspaper'],256x256
move_object,102647,extracted_videos/20bn-something-something-v2/102647.webm,processed_data_256/frames/move_object/102647_input.npy,processed_data_256/frames/move_object/102647_target.npy,Pushing [something] from left to right,pushing knife from left to right,['knife'],256x256
move_object,85728,extracted_videos/20bn-something-something-v2/85728.webm,processed_data_256/frames/move_object/85728_input.npy,processed_data_256/frames/move_object/85728_target.npy,Pushing [something] from left to right,pushing book from left to right,['book'],256x256
move_object,27877,extracted_videos/20bn-something-something-v2/27877.webm,processed_data_256/frames/move_object/27877_input.npy,processed_data_256/frames/move_object/27877_target.npy,Pushing [something] from left to right,pushing plastic bottle from left to right,['plastic bottle'],256x256
move_object,134027,extracted_videos/20bn-something-something-v2/134027.webm,processed_data_256/frames/move_object/134027_input.npy,processed_data_256/frames/move_object/134027_target.npy,Pushing [something] from left to right,pushing glass from left to right,['glass'],256x256
move_object,68379,extracted_videos/20bn-something-something-v2/68379.webm,processed_data_256/frames/move_object/68379_input.npy,processed_data_256/frames/move_object/68379_target.npy,Pushing [something] so that it slightly moves,pushing bottle so that it slightly moves,['bottle'],256x256
move_object,25812,extracted_videos/20bn-something-something-v2/25812.webm,processed_data_256/frames/move_object/25812_input.npy,processed_data_256/frames/move_object/25812_target.npy,Moving [something] and [something] closer to each other,moving spoon and scissors closer to each other,"['spoon', 'scissors']",256x256
move_object,129658,extracted_videos/20bn-something-something-v2/129658.webm,processed_data_256/frames/move_object/129658_input.npy,processed_data_256/frames/move_object/129658_target.npy,Moving [part] of [something],moving trigger of party popper,"['trigger', 'party popper']",256x256
move_object,115296,extracted_videos/20bn-something-something-v2/115296.webm,processed_data_256/frames/move_object/115296_input.npy,processed_data_256/frames/move_object/115296_target.npy,Moving [something] down,moving a pair of sunglasses down,['a pair of sunglasses'],256x256
move_object,123917,extracted_videos/20bn-something-something-v2/123917.webm,processed_data_256/frames/move_object/123917_input.npy,processed_data_256/frames/move_object/123917_target.npy,Moving [something] away from [something],moving cello tape away from wallet,"['cello tape', 'wallet']",256x256
move_object,55054,extracted_videos/20bn-something-something-v2/55054.webm,processed_data_256/frames/move_object/55054_input.npy,processed_data_256/frames/move_object/55054_target.npy,Moving [something] up,moving water gun toy up,['water gun toy'],256x256
move_object,135767,extracted_videos/20bn-something-something-v2/135767.webm,processed_data_256/frames/move_object/135767_input.npy,processed_data_256/frames/move_object/135767_target.npy,Moving [something] up,moving color pencils up,['color pencils'],256x256
move_object,175700,extracted_videos/20bn-something-something-v2/175700.webm,processed_data_256/frames/move_object/175700_input.npy,processed_data_256/frames/move_object/175700_target.npy,Moving [something] up,moving remote up,['remote'],256x256
move_object,78721,extracted_videos/20bn-something-something-v2/78721.webm,processed_data_256/frames/move_object/78721_input.npy,processed_data_256/frames/move_object/78721_target.npy,Pushing [something] from left to right,pushing decorative object from left to right,['decorative object'],256x256
move_object,56884,extracted_videos/20bn-something-something-v2/56884.webm,processed_data_256/frames/move_object/56884_input.npy,processed_data_256/frames/move_object/56884_target.npy,Pushing [something] from right to left,pushing hair comb from right to left,['hair comb'],256x256
move_object,214956,extracted_videos/20bn-something-something-v2/214956.webm,processed_data_256/frames/move_object/214956_input.npy,processed_data_256/frames/move_object/214956_target.npy,Moving [something] away from [something],moving tooth brush away from battery cell,"['tooth brush', 'battery cell']",256x256
move_object,137021,extracted_videos/20bn-something-something-v2/137021.webm,processed_data_256/frames/move_object/137021_input.npy,processed_data_256/frames/move_object/137021_target.npy,Moving [something] across a surface until it falls down,moving shirt button across a surface until it falls down,['shirt button'],256x256
move_object,19505,extracted_videos/20bn-something-something-v2/19505.webm,processed_data_256/frames/move_object/19505_input.npy,processed_data_256/frames/move_object/19505_target.npy,Pushing [something] from left to right,pushing cap from left to right,['cap'],256x256
move_object,60376,extracted_videos/20bn-something-something-v2/60376.webm,processed_data_256/frames/move_object/60376_input.npy,processed_data_256/frames/move_object/60376_target.npy,Moving [something] up,moving a tomato up,['a tomato'],256x256
move_object,144200,extracted_videos/20bn-something-something-v2/144200.webm,processed_data_256/frames/move_object/144200_input.npy,processed_data_256/frames/move_object/144200_target.npy,Pushing [something] from left to right,pushing marker from left to right,['marker'],256x256
move_object,10439,extracted_videos/20bn-something-something-v2/10439.webm,processed_data_256/frames/move_object/10439_input.npy,processed_data_256/frames/move_object/10439_target.npy,Pulling [something] from left to right,pulling oil bottle from left to right,['oil bottle'],256x256
move_object,141216,extracted_videos/20bn-something-something-v2/141216.webm,processed_data_256/frames/move_object/141216_input.npy,processed_data_256/frames/move_object/141216_target.npy,Moving [something] up,moving color pencils up,['color pencils'],256x256
move_object,21681,extracted_videos/20bn-something-something-v2/21681.webm,processed_data_256/frames/move_object/21681_input.npy,processed_data_256/frames/move_object/21681_target.npy,Lifting a surface with [something] on it until it starts sliding down,lifting a surface with tv remote on it until it starts sliding down,['tv remote'],256x256
move_object,67354,extracted_videos/20bn-something-something-v2/67354.webm,processed_data_256/frames/move_object/67354_input.npy,processed_data_256/frames/move_object/67354_target.npy,Pushing [something] from right to left,pushing check from right to left,['check'],256x256
move_object,96000,extracted_videos/20bn-something-something-v2/96000.webm,processed_data_256/frames/move_object/96000_input.npy,processed_data_256/frames/move_object/96000_target.npy,Moving [something] up,moving color pencils up,['color pencils'],256x256
move_object,34304,extracted_videos/20bn-something-something-v2/34304.webm,processed_data_256/frames/move_object/34304_input.npy,processed_data_256/frames/move_object/34304_target.npy,Pushing [something] from right to left,pushing bangle from right to left,['bangle'],256x256
move_object,39769,extracted_videos/20bn-something-something-v2/39769.webm,processed_data_256/frames/move_object/39769_input.npy,processed_data_256/frames/move_object/39769_target.npy,Pushing [something] from left to right,pushing paper from left to right,['paper'],256x256
move_object,63722,extracted_videos/20bn-something-something-v2/63722.webm,processed_data_256/frames/move_object/63722_input.npy,processed_data_256/frames/move_object/63722_target.npy,Moving [something] up,moving toothpaste up,['toothpaste'],256x256
move_object,205692,extracted_videos/20bn-something-something-v2/205692.webm,processed_data_256/frames/move_object/205692_input.npy,processed_data_256/frames/move_object/205692_target.npy,Moving [something] and [something] closer to each other,moving a red container and a blue container closer to each other,"['a red container', 'a blue container']",256x256
move_object,164168,extracted_videos/20bn-something-something-v2/164168.webm,processed_data_256/frames/move_object/164168_input.npy,processed_data_256/frames/move_object/164168_target.npy,Pushing [something] from right to left,pushing red pencil from right to left,['red pencil'],256x256
move_object,72046,extracted_videos/20bn-something-something-v2/72046.webm,processed_data_256/frames/move_object/72046_input.npy,processed_data_256/frames/move_object/72046_target.npy,Moving [something] closer to [something],moving envelope closer to can,"['envelope', 'can']",256x256
move_object,208044,extracted_videos/20bn-something-something-v2/208044.webm,processed_data_256/frames/move_object/208044_input.npy,processed_data_256/frames/move_object/208044_target.npy,Moving [something] away from [something],moving hard drive away from floor,"['hard drive', 'floor']",256x256
move_object,161622,extracted_videos/20bn-something-something-v2/161622.webm,processed_data_256/frames/move_object/161622_input.npy,processed_data_256/frames/move_object/161622_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing turmeric leaves so that it almost falls off but doesn't,['turmeric leaves'],256x256
move_object,139567,extracted_videos/20bn-something-something-v2/139567.webm,processed_data_256/frames/move_object/139567_input.npy,processed_data_256/frames/move_object/139567_target.npy,Pushing [something] so that it slightly moves,pushing marker so that it slightly moves,['marker'],256x256
move_object,121564,extracted_videos/20bn-something-something-v2/121564.webm,processed_data_256/frames/move_object/121564_input.npy,processed_data_256/frames/move_object/121564_target.npy,Pushing [something] with [something],pushing keyboard with pen,"['keyboard', 'pen']",256x256
