nohup: ignoring input
/home/zhangzhikui/enter/envs/dl/lib/python3.10/site-packages/torch/cuda/__init__.py:827: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
`torch_dtype` is deprecated! Use `dtype` instead!
⚠️  无法导入cldm: No module named 'cldm'
============================================================
🎯 ControlNet 1.1 多任务分别训练（动态条件缩放）
📊 任务: 前20帧 → 预测第25帧
============================================================

==================================================
🚀 开始训练任务: 移动物体 (move_object)
==================================================
任务配置:
  learning_rate: 0.0001 🎯
  min_learning_rate: 1e-06
  weight_decay: 0.01 🎯
  num_epochs: 50 🎯
  batch_size: 2
  save_interval: 10
  gradient_accumulation_steps: 4
  lr_scheduler: cosine
  lr_step_size: 20
  lr_gamma: 0.5
  warmup_steps: 500
  grad_clip: 1.0
  conditioning_strategy: adaptive 🎯
  initial_conditioning_scale: 0.2 🎯
  final_conditioning_scale: 1.0 🎯
  adaptive_threshold: 0.15
  scale_step: 0.05
  gtad_clip: 0.5 🎯
  output_dir: training_results_move_object
  task_name: move_object

📊 加载 移动物体 数据...
   筛选任务 'move_object': 2014/6000 个样本
✅ 加载数据集 (move_object): 2014 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 2014 个样本
   筛选任务 'move_object': 236/750 个样本
✅ 加载数据集 (move_object): 236 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 236 个样本
   筛选任务 'move_object': 250/750 个样本
✅ 加载数据集 (move_object): 250 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 250 个样本
✅ 创建任务 'move_object' 数据加载器完成
   训练集: 2014 个样本, 1007 个批次
   验证集: 236 个样本, 118 个批次
   测试集: 250 个样本, 125 个批次
   批次大小: 2
✅ 数据加载成功
   训练集: 2014 样本
   验证集: 236 样本
   测试集: 250 样本 - 保留用于最终评估
🚀 使用设备: cuda
🎯 任务: move_object - 前20帧 → 预测第25帧
🎯 动态条件缩放策略: adaptive
   初始缩放: 0.2 → 最终缩放: 1.0
📦 初始化模型（内存优化版）...
✅ 使用diffusers ControlNet
初始化增强时序特征提取器...
✅ 模型初始化完成
   ControlNet参数: 361,279,120 可训练 / 361,279,120 总计
✅ 优化器设置完成
🚀 开始训练循环...
📊 仅使用训练集和验证集，测试集保留用于最终评估

=== Epoch 1/50 ===
/data/zhangzhikui/githubbase/DL/FinalProject/train.py:420: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  Epoch 12, Batch 390, Loss: 0.2512, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 400, Loss: 0.5067, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 410, Loss: 0.1566, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 420, Loss: 0.3250, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 430, Loss: 0.1881, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 440, Loss: 0.2801, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 450, Loss: 0.2640, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 460, Loss: 0.0905, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 470, Loss: 0.1101, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 480, Loss: 0.0801, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 490, Loss: 0.3650, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 500, Loss: 0.2074, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 510, Loss: 0.0710, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 520, Loss: 0.2067, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 530, Loss: 0.4504, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 540, Loss: 0.0755, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 550, Loss: 0.0785, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 560, Loss: 0.3663, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 570, Loss: 0.2171, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 580, Loss: 0.0464, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 590, Loss: 0.3103, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 600, Loss: 0.1870, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 610, Loss: 0.0376, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 620, Loss: 0.1747, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 630, Loss: 0.1911, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 640, Loss: 0.1148, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 650, Loss: 0.3595, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 660, Loss: 0.1548, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 670, Loss: 0.0838, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 680, Loss: 0.1695, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 690, Loss: 0.0636, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 700, Loss: 0.3563, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 710, Loss: 0.0622, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 720, Loss: 0.0193, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 730, Loss: 0.4974, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 740, Loss: 0.0149, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 750, Loss: 0.0175, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 760, Loss: 0.3182, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 770, Loss: 0.3477, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 780, Loss: 0.1699, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 790, Loss: 0.0319, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 800, Loss: 0.0053, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 810, Loss: 0.0344, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 820, Loss: 0.0313, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 830, Loss: 0.1356, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 840, Loss: 0.0143, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 850, Loss: 0.2802, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 860, Loss: 0.0354, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 870, Loss: 0.2682, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 880, Loss: 0.0530, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 890, Loss: 0.0828, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 900, Loss: 0.0372, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 910, Loss: 0.0261, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 920, Loss: 0.3286, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 930, Loss: 0.0247, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 940, Loss: 0.4913, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 950, Loss: 0.3557, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 960, Loss: 0.4784, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 970, Loss: 0.2066, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 980, Loss: 0.1076, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 990, Loss: 0.2546, LR: 8.86e-05, Scale: 0.200
  Epoch 12, Batch 1000, Loss: 0.0698, LR: 8.86e-05, Scale: 0.200
✅ Epoch 12 完成
   训练损失: 0.1888
   验证损失: 0.1850
   条件缩放: 0.200

=== Epoch 13/50 ===
  Epoch 13, Batch 0, Loss: 0.1272, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 10, Loss: 0.0667, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 20, Loss: 0.5078, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 30, Loss: 0.2421, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 40, Loss: 0.1934, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 50, Loss: 0.0328, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 60, Loss: 0.4847, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 70, Loss: 0.5573, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 80, Loss: 0.0117, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 90, Loss: 0.1743, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 100, Loss: 0.0929, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 110, Loss: 0.0146, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 120, Loss: 0.0755, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 130, Loss: 0.0074, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 140, Loss: 0.2648, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 150, Loss: 0.0160, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 160, Loss: 0.0075, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 170, Loss: 0.0324, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 180, Loss: 0.0649, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 190, Loss: 0.1357, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 200, Loss: 0.2388, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 210, Loss: 0.0089, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 220, Loss: 0.0516, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 230, Loss: 0.2998, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 240, Loss: 0.0192, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 250, Loss: 0.1413, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 260, Loss: 0.1095, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 270, Loss: 0.2198, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 280, Loss: 0.2525, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 290, Loss: 0.1179, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 300, Loss: 0.0756, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 310, Loss: 0.1315, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 320, Loss: 0.4400, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 330, Loss: 0.1972, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 340, Loss: 0.1451, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 350, Loss: 0.2263, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 360, Loss: 0.0380, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 370, Loss: 0.0501, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 380, Loss: 0.0558, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 390, Loss: 0.0597, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 400, Loss: 0.3249, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 410, Loss: 0.1714, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 420, Loss: 0.0688, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 430, Loss: 0.1798, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 440, Loss: 0.0843, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 450, Loss: 0.2342, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 460, Loss: 0.0551, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 470, Loss: 0.1752, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 480, Loss: 0.1865, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 490, Loss: 0.1699, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 500, Loss: 0.0775, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 510, Loss: 0.0288, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 520, Loss: 0.2948, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 530, Loss: 0.2108, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 540, Loss: 0.1172, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 550, Loss: 0.0509, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 560, Loss: 0.2824, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 570, Loss: 0.3715, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 580, Loss: 0.2969, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 590, Loss: 0.1728, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 600, Loss: 0.0532, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 610, Loss: 0.2647, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 620, Loss: 0.3054, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 630, Loss: 0.0584, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 640, Loss: 0.1147, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 650, Loss: 0.1818, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 660, Loss: 0.0342, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 670, Loss: 0.1582, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 680, Loss: 0.1373, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 690, Loss: 0.0994, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 700, Loss: 0.1015, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 710, Loss: 0.0088, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 720, Loss: 0.2450, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 730, Loss: 0.4487, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 740, Loss: 0.1677, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 750, Loss: 0.0398, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 760, Loss: 0.1194, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 770, Loss: 0.0217, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 780, Loss: 0.1712, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 790, Loss: 0.0718, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 800, Loss: 0.2007, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 810, Loss: 0.0276, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 820, Loss: 0.1050, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 830, Loss: 0.1493, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 840, Loss: 0.6187, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 850, Loss: 0.2091, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 860, Loss: 0.1756, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 870, Loss: 0.4931, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 880, Loss: 0.3779, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 890, Loss: 0.2099, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 900, Loss: 0.1605, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 910, Loss: 0.1121, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 920, Loss: 0.2419, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 930, Loss: 0.0603, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 940, Loss: 0.2155, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 950, Loss: 0.0720, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 960, Loss: 0.1391, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 970, Loss: 0.1404, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 980, Loss: 0.0074, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 990, Loss: 0.1404, LR: 8.66e-05, Scale: 0.200
  Epoch 13, Batch 1000, Loss: 0.0515, LR: 8.66e-05, Scale: 0.200
✅ Epoch 13 完成
   训练损失: 0.1858
   验证损失: 0.1951
   条件缩放: 0.200

=== Epoch 14/50 ===
  Epoch 14, Batch 0, Loss: 0.1130, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 10, Loss: 0.1157, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 20, Loss: 0.1245, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 30, Loss: 0.1234, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 40, Loss: 0.2856, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 50, Loss: 0.3343, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 60, Loss: 0.1353, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 70, Loss: 0.0137, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 80, Loss: 0.0940, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 90, Loss: 0.0099, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 100, Loss: 0.0980, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 110, Loss: 0.3459, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 120, Loss: 0.3229, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 130, Loss: 0.0614, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 140, Loss: 0.2830, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 150, Loss: 0.0135, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 160, Loss: 0.1852, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 170, Loss: 0.4109, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 180, Loss: 0.0806, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 190, Loss: 0.1270, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 200, Loss: 0.0604, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 210, Loss: 0.0403, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 220, Loss: 0.0809, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 230, Loss: 0.2837, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 240, Loss: 0.0389, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 250, Loss: 0.1247, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 260, Loss: 0.2222, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 270, Loss: 0.0970, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 280, Loss: 0.2189, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 290, Loss: 0.1208, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 300, Loss: 0.1969, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 310, Loss: 0.0576, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 320, Loss: 0.0308, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 330, Loss: 0.2465, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 340, Loss: 0.0647, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 350, Loss: 0.2408, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 360, Loss: 0.2535, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 370, Loss: 0.1486, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 380, Loss: 0.0248, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 390, Loss: 0.3009, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 400, Loss: 0.1139, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 410, Loss: 0.1507, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 420, Loss: 0.1186, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 430, Loss: 0.2382, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 440, Loss: 0.2889, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 450, Loss: 0.4694, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 460, Loss: 0.2207, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 470, Loss: 0.4582, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 480, Loss: 0.1480, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 490, Loss: 0.4222, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 500, Loss: 0.1465, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 510, Loss: 0.0132, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 520, Loss: 0.3141, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 530, Loss: 0.0151, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 540, Loss: 0.1027, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 550, Loss: 0.3042, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 560, Loss: 0.5029, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 570, Loss: 0.2306, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 580, Loss: 0.3415, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 590, Loss: 0.0754, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 600, Loss: 0.0484, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 610, Loss: 0.0388, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 620, Loss: 0.0864, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 630, Loss: 0.0295, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 640, Loss: 0.3101, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 650, Loss: 0.2563, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 660, Loss: 0.1856, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 670, Loss: 0.1775, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 680, Loss: 0.0452, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 690, Loss: 0.0742, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 700, Loss: 0.5862, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 710, Loss: 0.2716, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 720, Loss: 0.0255, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 730, Loss: 0.0359, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 740, Loss: 0.0835, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 750, Loss: 0.2758, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 760, Loss: 0.0237, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 770, Loss: 0.0634, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 780, Loss: 0.1111, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 790, Loss: 0.0756, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 800, Loss: 0.0913, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 810, Loss: 0.0800, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 820, Loss: 0.1179, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 830, Loss: 0.2286, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 840, Loss: 0.2858, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 850, Loss: 0.1597, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 860, Loss: 0.4820, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 870, Loss: 0.0546, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 880, Loss: 0.2509, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 890, Loss: 0.0476, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 900, Loss: 0.1626, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 910, Loss: 0.0129, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 920, Loss: 0.2968, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 930, Loss: 0.0446, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 940, Loss: 0.4872, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 950, Loss: 0.1548, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 960, Loss: 0.0991, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 970, Loss: 0.0794, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 980, Loss: 0.1286, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 990, Loss: 0.2874, LR: 8.44e-05, Scale: 0.200
  Epoch 14, Batch 1000, Loss: 0.1744, LR: 8.44e-05, Scale: 0.200
✅ Epoch 14 完成
   训练损失: 0.1902
   验证损失: 0.2018
   条件缩放: 0.200

=== Epoch 15/50 ===
  Epoch 15, Batch 0, Loss: 0.1878, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 10, Loss: 0.0345, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 20, Loss: 0.0165, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 30, Loss: 0.1168, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 40, Loss: 0.0495, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 50, Loss: 0.2000, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 60, Loss: 0.3912, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 70, Loss: 0.2149, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 80, Loss: 0.2117, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 90, Loss: 0.2947, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 100, Loss: 0.1184, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 110, Loss: 0.1937, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 120, Loss: 0.0709, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 130, Loss: 0.3948, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 140, Loss: 0.3144, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 150, Loss: 0.0049, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 160, Loss: 0.0485, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 170, Loss: 0.4436, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 180, Loss: 0.1973, LR: 8.21e-05, Scale: 0.200
  Epoch 15, Batch 190, Loss: 0.3397, LR: 8.21e-05, Scale: 0.200
